Content Load,Page Load,Blocked,DNS,Connect,Send,Wait,Receive,Body Size Request,Body Size Response,Header Size Request,Header Size Response,Total Size Request,Total Size Response,Total HTTP Timings
CL05_2430_3062,PL06_4071_5255,10,0,0,0,996,0,0,14954,2121,1005,TRTS09_2020_3101,TRES06_14735_17040,THTTP05_859_1130
CL03_1268_1833,PL03_1691_2484,6,0,0,0,603,0,0,6209,1947,935,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
CL05_2430_3062,PL07_5255_7017,6,0,0,0,660,0,0,12306,2084,1005,TRTS09_2020_3101,TRES05_12576_14735,THTTP04_626_859
CL04_1833_2430,PL01_below_648,4,0,0,0,660,0,0,12281,2270,1005,TRTS09_2020_3101,TRES05_12576_14735,THTTP04_626_859
CL03_1268_1833,PL01_below_648,9,0,0,0,702,0,0,7181,2038,1005,TRTS09_2020_3101,TRES03_6035_9486,THTTP04_626_859
CL04_1833_2430,PL07_5255_7017,6,0,0,0,847,0,0,12329,2270,1005,TRTS09_2020_3101,TRES05_12576_14735,THTTP04_626_859
CL01_below_535,PL01_below_648,5,0,0,0,5,0,0,0,2271,0,TRTS09_2020_3101,TRES01_below_2559,THTTP01_below_177
CL03_1268_1833,PL04_2484_3223,4,0,0,0,947,0,0,6158,2002,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP05_859_1130
CL01_below_535,PL01_below_648,4,0,0,0,4,0,0,0,1836,0,TRTS08_1724_2020,TRES01_below_2559,THTTP01_below_177
CL04_1833_2430,PL03_1691_2484,6,0,0,1,1695,0,33,489,454,335,TRTS02_426_573,TRES01_below_2559,THTTP07_1411_1740
CL05_2430_3062,PL04_2484_3223,10,0,0,0,1688,0,0,1073,444,421,TRTS02_426_573,TRES01_below_2559,THTTP07_1411_1740
CL01_below_535,PL01_below_648,6,0,0,0,3,0,0,0,1831,0,TRTS08_1724_2020,TRES01_below_2559,THTTP01_below_177
CL01_below_535,PL01_below_648,9,0,0,0,3,0,0,0,1781,0,TRTS08_1724_2020,TRES01_below_2559,THTTP01_below_177
CL04_1833_2430,PL07_5255_7017,5,0,0,0,657,0,0,15779,2215,1017,TRTS09_2020_3101,TRES06_14735_17040,THTTP04_626_859
CL08_4813_6084,PL08_7017_9947,18,0,0,0,671,0,0,15593,2253,1017,TRTS09_2020_3101,TRES06_14735_17040,THTTP04_626_859
CL02_535_1268,PL03_1691_2484,4,0,0,0,507,23,0,5474,808,1046,TRTS04_737_925,TRES03_6035_9486,THTTP03_412_626
CL01_below_535,PL01_below_648,4,0,0,0,4,0,0,0,1822,0,TRTS08_1724_2020,TRES01_below_2559,THTTP01_below_177
CL04_1833_2430,PL04_2484_3223,5,0,0,0,863,0,0,8912,1855,1017,TRTS08_1724_2020,TRES04_9486_12576,THTTP05_859_1130
CL05_2430_3062,PL04_2484_3223,13,0,0,0,691,0,0,15544,1777,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP04_626_859
CL05_2430_3062,PL05_3223_4071,9,0,0,0,771,0,0,16356,1909,1017,TRTS08_1724_2020,TRES07_17040_21342,THTTP04_626_859
CL05_2430_3062,PL08_7017_9947,8,0,0,0,1313,0,0,15817,1917,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP06_1130_1411
CL07_3812_4813,PL06_4071_5255,5,0,0,0,1637,0,0,16356,2098,1005,TRTS09_2020_3101,TRES07_17040_21342,THTTP07_1411_1740
CL07_3812_4813,PL01_below_648,1767,0,0,0,573,0,0,17349,1673,1005,TRTS07_1486_1724,TRES07_17040_21342,THTTP09_2111_2660
CL04_1833_2430,PL05_3223_4071,5,0,0,0,836,0,0,13053,1868,1005,TRTS08_1724_2020,TRES05_12576_14735,THTTP04_626_859
CL05_2430_3062,PL07_5255_7017,9,0,0,0,712,0,0,16760,1765,1005,TRTS08_1724_2020,TRES07_17040_21342,THTTP04_626_859
CL05_2430_3062,PL05_3223_4071,7,0,0,0,779,0,0,15325,2115,1017,TRTS09_2020_3101,TRES06_14735_17040,THTTP04_626_859
CL03_1268_1833,PL01_below_648,6,0,0,0,774,0,0,6483,2081,947,TRTS09_2020_3101,TRES03_6035_9486,THTTP04_626_859
CL03_1268_1833,PL07_5255_7017,12,0,0,0,636,0,0,6521,2107,1017,TRTS09_2020_3101,TRES03_6035_9486,THTTP04_626_859
CL06_3062_3812,PL08_7017_9947,6,0,0,0,1639,0,0,14986,2331,1017,TRTS09_2020_3101,TRES06_14735_17040,THTTP07_1411_1740
CL06_3062_3812,PL01_below_648,8,0,0,0,1861,0,0,13515,2316,1017,TRTS09_2020_3101,TRES05_12576_14735,THTTP08_1740_2111
CL06_3062_3812,PL01_below_648,5,0,0,0,1613,0,0,15817,2316,1017,TRTS09_2020_3101,TRES06_14735_17040,THTTP07_1411_1740
CL06_3062_3812,PL05_3223_4071,9,0,0,1,2253,26,1846,5884,1529,691,TRTS10_3101_up,TRES03_6035_9486,THTTP09_2111_2660
CL05_2430_3062,PL03_1691_2484,18,0,0,1,1612,10,1844,2186,1529,1186,TRTS10_3101_up,TRES02_2559_6035,THTTP07_1411_1740
CL03_1268_1833,PL03_1691_2484,5,0,0,0,1010,6,0,1933,1510,1186,TRTS07_1486_1724,TRES02_2559_6035,THTTP05_859_1130
CL05_2430_3062,PL04_2484_3223,8,0,0,0,906,1,0,1885,1536,699,TRTS07_1486_1724,TRES02_2559_6035,THTTP05_859_1130
CL05_2430_3062,PL04_2484_3223,11,0,0,0,854,2,0,1886,1536,699,TRTS07_1486_1724,TRES02_2559_6035,THTTP05_859_1130
CL07_3812_4813,PL07_5255_7017,8,0,0,0,1108,0,0,6224,1738,1017,TRTS08_1724_2020,TRES03_6035_9486,THTTP05_859_1130
CL04_1833_2430,PL07_5255_7017,6,0,0,0,1330,0,0,6553,1880,1017,TRTS08_1724_2020,TRES03_6035_9486,THTTP06_1130_1411
CL03_1268_1833,PL03_1691_2484,8,0,0,0,680,0,0,6705,2065,1017,TRTS09_2020_3101,TRES03_6035_9486,THTTP04_626_859
CL06_3062_3812,PL07_5255_7017,6,0,0,0,1140,0,0,15680,1795,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP06_1130_1411
CL03_1268_1833,PL06_4071_5255,6,0,0,0,769,0,0,6533,1880,1017,TRTS08_1724_2020,TRES03_6035_9486,THTTP04_626_859
CL05_2430_3062,PL07_5255_7017,19,0,0,0,848,0,0,16120,1795,1017,TRTS08_1724_2020,TRES07_17040_21342,THTTP05_859_1130
CL03_1268_1833,PL03_1691_2484,5,0,0,0,1131,0,0,6852,1880,1017,TRTS08_1724_2020,TRES03_6035_9486,THTTP06_1130_1411
CL06_3062_3812,PL06_4071_5255,8,0,0,0,1435,0,0,15618,1795,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP07_1411_1740
CL10_7536_up,PL08_7017_9947,1337,0,0,0,517,0,0,15385,1795,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP08_1740_2111
CL06_3062_3812,PL06_4071_5255,8,0,0,0,1062,0,0,15477,1821,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP05_859_1130
CL06_3062_3812,PL08_7017_9947,8,0,0,0,980,0,0,15873,1821,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP05_859_1130
CL03_1268_1833,PL04_2484_3223,4,0,0,0,1237,0,0,6182,1694,1017,TRTS07_1486_1724,TRES03_6035_9486,THTTP06_1130_1411
CL03_1268_1833,PL03_1691_2484,7,0,0,0,996,0,0,5208,1766,1011,TRTS08_1724_2020,TRES03_6035_9486,THTTP05_859_1130
CL02_535_1268,PL02_648_1691,11,0,0,0,449,0,0,6200,1694,1017,TRTS07_1486_1724,TRES03_6035_9486,THTTP03_412_626
CL02_535_1268,PL02_648_1691,6,0,0,0,380,0,0,5504,1739,1017,TRTS08_1724_2020,TRES03_6035_9486,THTTP02_177_412
CL04_1833_2430,PL03_1691_2484,6,0,0,0,1368,0,0,5837,1763,1036,TRTS08_1724_2020,TRES03_6035_9486,THTTP06_1130_1411
CL02_535_1268,PL02_648_1691,8,0,0,0,437,0,0,5496,1739,1017,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
CL03_1268_1833,PL03_1691_2484,5,0,0,0,784,0,0,5909,1763,1017,TRTS08_1724_2020,TRES03_6035_9486,THTTP04_626_859
CL04_1833_2430,PL03_1691_2484,5,0,0,0,1446,0,0,5496,1739,1017,TRTS08_1724_2020,TRES03_6035_9486,THTTP07_1411_1740
CL04_1833_2430,PL03_1691_2484,6,0,0,0,1246,0,0,5223,1763,1017,TRTS08_1724_2020,TRES03_6035_9486,THTTP06_1130_1411
CL02_535_1268,PL02_648_1691,7,0,0,0,403,0,0,5496,1739,1036,TRTS08_1724_2020,TRES03_6035_9486,THTTP02_177_412
CL02_535_1268,PL02_648_1691,7,0,0,0,468,0,0,6144,1694,1011,TRTS07_1486_1724,TRES03_6035_9486,THTTP03_412_626
CL03_1268_1833,PL05_3223_4071,706,0,0,0,259,343,0,18154,1075,415,TRTS05_925_1189,TRES07_17040_21342,THTTP06_1130_1411
CL02_535_1268,PL02_648_1691,5,0,0,0,262,564,0,18064,1327,415,TRTS06_1189_1486,TRES07_17040_21342,THTTP04_626_859
CL08_4813_6084,PL08_7017_9947,8,0,0,1,1597,0,0,153,320,502,TRTS01_below_426,TRES01_below_2559,THTTP07_1411_1740
CL07_3812_4813,PL07_5255_7017,387,0,0,0,374,1,0,153,364,400,TRTS01_below_426,TRES01_below_2559,THTTP04_626_859
CL04_1833_2430,PL04_2484_3223,898,0,0,0,610,35,0,7938,1674,908,TRTS07_1486_1724,TRES03_6035_9486,THTTP07_1411_1740
CL05_2430_3062,PL05_3223_4071,1173,0,0,0,694,0,0,6189,1802,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP08_1740_2111
CL01_below_535,PL01_below_648,4,0,0,0,4,0,0,0,1857,0,TRTS08_1724_2020,TRES01_below_2559,THTTP01_below_177
CL05_2430_3062,PL05_3223_4071,608,0,0,0,569,0,0,17787,1931,1005,TRTS08_1724_2020,TRES07_17040_21342,THTTP06_1130_1411
CL04_1833_2430,PL04_2484_3223,4,0,0,0,1261,0,0,5490,1729,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP06_1130_1411
CL02_535_1268,PL02_648_1691,6,0,0,0,422,0,0,5165,1753,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
CL02_535_1268,PL02_648_1691,7,0,0,0,415,0,0,5456,1729,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
CL04_1833_2430,PL03_1691_2484,13,0,0,0,1288,0,0,5349,1753,999,TRTS08_1724_2020,TRES03_6035_9486,THTTP06_1130_1411
CL02_535_1268,PL02_648_1691,8,0,0,0,462,0,0,5490,1729,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
CL03_1268_1833,PL03_1691_2484,5,0,0,0,1293,0,0,5965,1753,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP06_1130_1411
CL05_2430_3062,PL04_2484_3223,19,0,0,0,1926,0,0,5449,1729,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP08_1740_2111
CL06_3062_3812,PL05_3223_4071,1832,0,0,0,948,58,0,7876,1706,647,TRTS07_1486_1724,TRES03_6035_9486,THTTP10_2660_up
CL04_1833_2430,PL03_1691_2484,4,0,0,0,1623,22,0,3635,1781,647,TRTS08_1724_2020,TRES02_2559_6035,THTTP07_1411_1740
CL02_535_1268,PL06_4071_5255,7,0,0,0,550,0,0,6229,1703,1005,TRTS07_1486_1724,TRES03_6035_9486,THTTP03_412_626
CL06_3062_3812,PL05_3223_4071,1835,0,0,0,767,23,0,7880,1629,976,TRTS07_1486_1724,TRES03_6035_9486,THTTP09_2111_2660
CL07_3812_4813,PL07_5255_7017,1371,0,0,0,683,0,0,18117,1675,1005,TRTS07_1486_1724,TRES07_17040_21342,THTTP08_1740_2111
CL05_2430_3062,PL06_4071_5255,5,0,0,0,704,0,0,15869,2084,1005,TRTS09_2020_3101,TRES06_14735_17040,THTTP04_626_859
CL06_3062_3812,PL06_4071_5255,6,0,0,0,1956,0,0,13695,2270,1005,TRTS09_2020_3101,TRES05_12576_14735,THTTP08_1740_2111
CL02_535_1268,PL04_2484_3223,14,0,0,0,558,0,0,8185,2270,1005,TRTS09_2020_3101,TRES03_6035_9486,THTTP03_412_626
CL04_1833_2430,PL05_3223_4071,4,0,0,0,1375,0,0,6189,2001,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP06_1130_1411
CL10_7536_up,PL09_9947_14346,15,0,0,0,462,1,0,0,793,477,TRTS04_737_925,TRES01_below_2559,THTTP03_412_626
CL06_3062_3812,PL06_4071_5255,1123,0,0,0,698,0,0,18224,1675,1005,TRTS07_1486_1724,TRES07_17040_21342,THTTP08_1740_2111
CL03_1268_1833,PL07_5255_7017,4,0,0,0,947,0,0,6724,1852,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP05_859_1130
CL02_535_1268,PL03_1691_2484,8,0,0,0,548,0,0,6811,2046,1005,TRTS09_2020_3101,TRES03_6035_9486,THTTP03_412_626
CL02_535_1268,PL03_1691_2484,7,0,0,0,659,0,0,6703,1963,1005,TRTS08_1724_2020,TRES03_6035_9486,THTTP04_626_859
CL04_1833_2430,PL05_3223_4071,5,0,0,0,1452,0,0,6148,1863,999,TRTS08_1724_2020,TRES03_6035_9486,THTTP07_1411_1740
CL05_2430_3062,PL07_5255_7017,8,0,0,0,917,0,0,18461,1834,1005,TRTS08_1724_2020,TRES07_17040_21342,THTTP05_859_1130
CL05_2430_3062,PL06_4071_5255,4,0,0,0,636,0,0,15711,2103,935,TRTS09_2020_3101,TRES06_14735_17040,THTTP04_626_859
CL04_1833_2430,PL08_7017_9947,8,0,0,0,1508,0,0,6480,2057,1005,TRTS09_2020_3101,TRES03_6035_9486,THTTP07_1411_1740
CL06_3062_3812,PL06_4071_5255,1358,0,0,0,651,0,0,15465,2103,1005,TRTS09_2020_3101,TRES06_14735_17040,THTTP08_1740_2111
CL04_1833_2430,PL06_4071_5255,6,0,0,0,589,0,0,13008,2289,1005,TRTS09_2020_3101,TRES05_12576_14735,THTTP03_412_626
CL04_1833_2430,PL04_2484_3223,6,0,0,0,852,0,0,17302,2289,1005,TRTS09_2020_3101,TRES07_17040_21342,THTTP04_626_859
CL03_1268_1833,PL04_2484_3223,6,0,0,0,899,54,0,5772,758,1046,TRTS04_737_925,TRES03_6035_9486,THTTP05_859_1130
CL05_2430_3062,PL04_2484_3223,9,0,0,0,1920,215,0,12040,619,1046,TRTS03_573_737,TRES05_12576_14735,THTTP09_2111_2660
CL01_below_535,PL01_below_648,506,0,0,0,795,1,0,0,373,340,TRTS01_below_426,TRES01_below_2559,THTTP06_1130_1411
CL09_6084_7536,PL08_7017_9947,10,0,0,0,918,0,0,17272,1794,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP05_859_1130
CL05_2430_3062,PL07_5255_7017,4,0,0,0,1182,0,0,16847,1794,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP06_1130_1411
CL07_3812_4813,PL07_5255_7017,5,0,0,0,1505,0,0,17158,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP07_1411_1740
CL06_3062_3812,PL08_7017_9947,5,0,0,0,1025,0,0,16946,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP05_859_1130
CL05_2430_3062,PL07_5255_7017,6,0,0,0,917,0,0,17305,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP05_859_1130
CL07_3812_4813,PL08_7017_9947,8,0,0,0,919,0,0,17167,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP05_859_1130
CL07_3812_4813,PL06_4071_5255,10,0,0,0,1518,0,0,17133,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP07_1411_1740
CL06_3062_3812,PL01_below_648,7,0,0,0,1627,0,0,6612,1833,1013,TRTS08_1724_2020,TRES03_6035_9486,THTTP07_1411_1740
CL06_3062_3812,PL10_14346_up,10,0,0,0,711,0,0,17194,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP04_626_859
CL06_3062_3812,PL06_4071_5255,4,0,0,0,922,0,0,17183,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP05_859_1130
CL07_3812_4813,PL06_4071_5255,13,0,0,0,1051,0,0,17199,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP05_859_1130
CL08_4813_6084,PL08_7017_9947,9,0,0,0,2367,0,0,16813,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP09_2111_2660
CL07_3812_4813,PL07_5255_7017,8,0,0,0,1756,0,0,16757,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP08_1740_2111
CL06_3062_3812,PL07_5255_7017,8,0,0,0,1503,0,0,16705,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP07_1411_1740
CL07_3812_4813,PL08_7017_9947,4,0,0,0,1555,0,0,16875,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP07_1411_1740
CL07_3812_4813,PL06_4071_5255,14,0,0,0,1040,0,0,16828,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP05_859_1130
CL08_4813_6084,PL09_9947_14346,8,0,0,0,1172,0,0,6638,1859,1013,TRTS08_1724_2020,TRES03_6035_9486,THTTP06_1130_1411
CL06_3062_3812,PL06_4071_5255,10,0,0,0,980,0,0,16664,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP05_859_1130
CL07_3812_4813,PL08_7017_9947,5,0,0,0,1977,0,0,17163,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP08_1740_2111
CL07_3812_4813,PL07_5255_7017,6,0,0,0,986,0,0,17080,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP05_859_1130
CL06_3062_3812,PL07_5255_7017,5,0,0,0,1058,0,0,17159,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP05_859_1130
CL06_3062_3812,PL06_4071_5255,10,0,0,0,988,0,0,17164,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP05_859_1130
CL08_4813_6084,PL07_5255_7017,5,0,0,0,1611,0,0,16886,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP07_1411_1740
CL07_3812_4813,PL07_5255_7017,10,0,0,0,1733,0,0,17094,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP08_1740_2111
CL07_3812_4813,PL07_5255_7017,4,0,0,0,1589,0,0,16917,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP07_1411_1740
CL06_3062_3812,PL06_4071_5255,5,0,0,0,979,161,0,17087,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP06_1130_1411
CL04_1833_2430,PL05_3223_4071,6,0,0,0,1612,0,0,6494,1879,1013,TRTS08_1724_2020,TRES03_6035_9486,THTTP07_1411_1740
CL04_1833_2430,PL07_5255_7017,4,0,0,0,697,0,0,17403,1794,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP04_626_859
CL05_2430_3062,PL07_5255_7017,8,0,0,0,600,0,0,16886,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP03_412_626
CL05_2430_3062,PL05_3223_4071,15,0,0,0,656,0,0,16999,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP04_626_859
CL06_3062_3812,PL06_4071_5255,10,0,0,0,1094,0,0,16767,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP05_859_1130
CL07_3812_4813,PL06_4071_5255,8,0,0,0,1545,0,0,16372,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP07_1411_1740
CL06_3062_3812,PL06_4071_5255,7,0,0,0,1254,0,0,16897,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP06_1130_1411
CL07_3812_4813,PL06_4071_5255,9,0,0,0,1297,0,0,16799,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP06_1130_1411
CL07_3812_4813,PL08_7017_9947,5,0,0,0,1622,0,0,16855,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP07_1411_1740
CL05_2430_3062,PL05_3223_4071,8,0,0,0,626,0,0,16831,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP04_626_859
CL06_3062_3812,PL07_5255_7017,6,0,0,0,1529,0,0,16916,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP07_1411_1740
CL06_3062_3812,PL05_3223_4071,8,0,0,0,717,0,0,17259,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP04_626_859
CL06_3062_3812,PL06_4071_5255,9,0,0,0,1368,0,0,17221,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP06_1130_1411
CL07_3812_4813,PL06_4071_5255,6,0,0,0,1808,0,0,17194,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP08_1740_2111
CL07_3812_4813,PL01_below_648,9,0,0,0,1893,0,0,17198,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP08_1740_2111
CL05_2430_3062,PL05_3223_4071,12,0,0,0,756,0,0,17197,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP04_626_859
CL05_2430_3062,PL05_3223_4071,8,0,0,0,578,0,0,16365,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP03_412_626
CL05_2430_3062,PL05_3223_4071,9,0,0,0,655,0,0,17117,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP04_626_859
CL05_2430_3062,PL05_3223_4071,10,0,0,0,716,0,0,17252,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP04_626_859
CL05_2430_3062,PL05_3223_4071,8,0,0,0,607,0,0,17127,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP03_412_626
CL06_3062_3812,PL05_3223_4071,8,0,0,0,701,0,0,17179,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP04_626_859
CL05_2430_3062,PL05_3223_4071,5,0,0,0,636,0,0,17056,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP04_626_859
CL05_2430_3062,PL06_4071_5255,9,0,0,0,585,0,0,17212,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP03_412_626
CL06_3062_3812,PL06_4071_5255,5,0,0,0,1553,0,0,17102,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP07_1411_1740
CL05_2430_3062,PL05_3223_4071,8,0,0,0,619,0,0,17221,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP04_626_859
CL05_2430_3062,PL05_3223_4071,10,0,0,0,654,0,0,17246,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP04_626_859
CL05_2430_3062,PL05_3223_4071,9,0,0,0,647,0,0,16904,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP04_626_859
CL06_3062_3812,PL06_4071_5255,4,0,0,0,578,0,0,16933,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP03_412_626
CL05_2430_3062,PL05_3223_4071,5,0,0,0,618,0,0,17148,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP03_412_626
CL09_6084_7536,PL08_7017_9947,1616,0,0,0,723,0,0,17257,1794,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP09_2111_2660
CL03_1268_1833,PL07_5255_7017,9,0,0,0,1146,0,0,6556,1879,1013,TRTS08_1724_2020,TRES03_6035_9486,THTTP06_1130_1411
CL08_4813_6084,PL08_7017_9947,9,0,0,0,1689,0,0,16957,1820,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP07_1411_1740
CL06_3062_3812,PL08_7017_9947,924,0,0,0,1257,0,0,17240,1699,1013,TRTS07_1486_1724,TRES07_17040_21342,THTTP09_2111_2660
CL04_1833_2430,PL04_2484_3223,5,0,0,0,1473,0,0,6601,1860,1013,TRTS08_1724_2020,TRES03_6035_9486,THTTP07_1411_1740
CL04_1833_2430,PL04_2484_3223,10,0,0,0,690,0,0,17171,1775,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP04_626_859
CL03_1268_1833,PL03_1691_2484,7,0,0,0,722,0,0,6600,1860,1013,TRTS08_1724_2020,TRES03_6035_9486,THTTP04_626_859
CL04_1833_2430,PL04_2484_3223,8,0,0,0,711,0,0,17563,1775,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP04_626_859
CL07_3812_4813,PL07_5255_7017,8,0,0,0,838,0,0,17019,1801,943,TRTS08_1724_2020,TRES07_17040_21342,THTTP04_626_859
CL03_1268_1833,PL05_3223_4071,4,0,0,0,703,0,0,6532,1860,1013,TRTS08_1724_2020,TRES03_6035_9486,THTTP04_626_859
CL09_6084_7536,PL08_7017_9947,8,0,0,0,2356,0,0,17536,1801,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP09_2111_2660
CL07_3812_4813,PL07_5255_7017,8,0,0,0,936,0,0,17799,1801,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP05_859_1130
CL07_3812_4813,PL06_4071_5255,5,0,0,0,1844,0,0,17497,1801,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP08_1740_2111
CL07_3812_4813,PL06_4071_5255,8,0,0,0,559,0,0,17465,1801,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP03_412_626
CL08_4813_6084,PL07_5255_7017,8,0,0,0,1653,0,0,17309,1801,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP07_1411_1740
CL05_2430_3062,PL05_3223_4071,9,0,0,0,924,0,0,16974,1801,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP05_859_1130
CL07_3812_4813,PL06_4071_5255,8,0,0,0,1639,0,0,16960,1801,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP07_1411_1740
CL05_2430_3062,PL07_5255_7017,7,0,0,0,968,0,0,16877,1801,1013,TRTS08_1724_2020,TRES07_17040_21342,THTTP05_859_1130
CL08_4813_6084,PL07_5255_7017,5,0,0,0,1438,0,0,16911,1801,1032,TRTS08_1724_2020,TRES07_17040_21342,THTTP07_1411_1740
CL06_3062_3812,PL06_4071_5255,8,0,0,0,349,1,0,0,1692,1016,TRTS07_1486_1724,TRES01_below_2559,THTTP02_177_412
CL06_3062_3812,PL07_5255_7017,6,0,0,0,954,1,1311,0,1499,1350,TRTS09_2020_3101,TRES01_below_2559,THTTP05_859_1130
CL01_below_535,PL01_below_648,15,0,0,0,1197,0,0,17372,1782,897,TRTS08_1724_2020,TRES07_17040_21342,THTTP06_1130_1411
CL06_3062_3812,PL06_4071_5255,9,0,0,0,1150,0,0,17487,1782,897,TRTS08_1724_2020,TRES07_17040_21342,THTTP06_1130_1411
CL06_3062_3812,PL05_3223_4071,8,0,0,0,1170,0,0,17222,1782,897,TRTS08_1724_2020,TRES07_17040_21342,THTTP06_1130_1411
CL06_3062_3812,PL05_3223_4071,8,0,0,0,1274,0,0,17297,1782,897,TRTS08_1724_2020,TRES07_17040_21342,THTTP06_1130_1411
CL05_2430_3062,PL04_2484_3223,7,0,0,0,767,0,0,17818,1782,897,TRTS08_1724_2020,TRES07_17040_21342,THTTP04_626_859
CL05_2430_3062,PL04_2484_3223,10,0,0,0,542,0,0,17793,1782,897,TRTS08_1724_2020,TRES07_17040_21342,THTTP03_412_626
CL07_3812_4813,PL06_4071_5255,8,0,0,0,1039,0,0,17343,1782,897,TRTS08_1724_2020,TRES07_17040_21342,THTTP05_859_1130
CL05_2430_3062,PL04_2484_3223,5,0,0,0,562,0,0,17383,1782,897,TRTS08_1724_2020,TRES07_17040_21342,THTTP03_412_626
